bg,bg_cheese,counts,cps,detrad,detx,dety,exptime,flux,flux_bgsub,flux_bgsub_cheese,mag,mag_bgsub,mag_bgsub_cheese,response,t0,t0_data,t1,t1_data,t_mean
6.08613552346283,4.67466793208375,13.0,1.810592520016969,270.75332897556734,176.95188903808594,246.5174102783203,8.29155460176462,3.729820591234956e-16,2.21774718877974e-16,2.5684200574866655e-16,19.43544819533586,19.9998879574086,19.840502918971055,0.8662276968221582,992633521.995,992633524.2,992633531.995,992633531.84,992633528.2476922
6.862783674910139,5.247236671112777,17.0,3.330170248964565,272.3887419666072,176.3468017578125,244.5172882080078,5.7995789469088415,6.860150712867003e-16,4.4225023077444136e-16,4.996341694756534e-16,18.77383390850458,19.250497880410876,19.11803772172728,0.8803484391282433,992633531.995,992633532.23,992633541.995,992633538.56,992633535.1064705
6.9308079841126675,5.196442367388617,11.0,2.5504077270744796,276.1221845037247,173.39437866210938,242.22372436523438,4.977464563604498,5.253839917773428e-16,2.3854188040060446e-16,3.1032125973714484e-16,19.063475961205636,19.920756454850128,19.63513922692983,0.8669190488524737,992633541.995,992633546.535,992633551.995,992633551.325,992633549.0236363
3.0470681694759927,2.336032505990484,4.0,2.802970940455533,276.85868404002554,172.9226837158203,241.6124267578125,1.6542663009252558,5.774120137338399e-16,1.9797126555383112e-16,2.8651405131697582e-16,18.96095351181158,20.12316265250406,19.721803236824172,0.8628267981468745,992633551.995,992633552.275,992633561.995,992633552.945,992633552.5625
9.223898175709929,6.942062715123992,15.0,2.0848401492922872,279.4047139073847,168.64013671875,243.34877014160156,8.293231892618547,4.2947707075421114e-16,2.003597557195907e-16,2.5703948094216426e-16,19.282318095060837,20.110141817117693,19.839668462065216,0.8678010631351467,992633561.995,992633562.51,992633571.995,992633571.66,992633567.5163333
15.265739225775084,11.64924024517994,15.0,2.086660245279889,279.68831963653656,167.31642150878906,244.81008911132812,8.28625640261454,4.2985201052765713e-16,5.033897982812255e-17,1.4024674442101305e-16,19.281370644959743,21.609907026244546,20.497436079246764,0.8679871419249822,992633571.995,992633572.55,992633581.995,992633581.385,992633576.3036667
8.492471213372875,6.334599391735793,18.0,2.529541382318823,278.8380621731653,166.4363250732422,247.6888885498047,8.290534627596688,5.210855247576775e-16,3.100678825260867e-16,3.636858474975568e-16,19.072395528268792,19.63602609231177,19.462852047896387,0.8585569004369201,992633581.995,992633582.255,992633591.995,992633591.855,992633586.9530555
13.110638347981103,9.800015306422093,20.0,2.797789346448708,276.2249401959933,167.62525939941406,250.66079711914062,8.290234301869464,5.763446053684338e-16,2.5056472975320867e-16,3.3282879150685123e-16,18.962962469713176,19.867368205023634,19.559115830706517,0.8625083058624081,992633591.995,992633592.545,992633601.995,992633601.855,992633597.1057503
15.422496246413004,11.528552789026831,5.0,0.7060699076483384,274.9163312131865,168.118408203125,252.3181915283203,8.294778853439906,1.454504009755577e-16,-2.375657448308539e-16,-1.4086005003238518e-16,20.457880743819224,,,0.8538738796651165,992633601.995,992633602.165,992633611.995,992633610.655,992633605.1439998
9.99072658116984,7.51988234709564,12.0,1.6616379903604916,270.6856252429873,172.31053161621094,253.6162109375,8.288619342770243,3.4229742601426127e-16,9.399435036196245e-17,1.554031195634647e-16,19.52865896749541,20.931913674380056,20.386018719464627,0.8715192821323523,992633611.995,992633612.585,992633621.995,992633621.06,992633616.4387501
13.163532794242492,9.760566693495802,12.0,1.6510943536833493,269.98995784382976,174.0576934814453,252.2006378173828,8.294132869800215,3.4012543685877e-16,1.3184959996205423e-17,9.770386363063728e-17,19.535570269427573,23.06447100976944,20.889888706101672,0.8764794011695344,992633621.995,992633622.475,992633631.995,992633631.705,992633626.7941667
8.506447837286634,6.3226443431217625,11.0,1.5231590474443637,269.51372245469486,175.68052673339844,250.6064910888672,8.297487451508074,3.137707637735389e-16,1.025829476157019e-16,1.5679978402877784e-16,19.623136863752773,20.83698011613495,20.376304400510612,0.8705405128740346,992633631.995,992633632.04,992633641.995,992633640.765,992633635.5713634
4.580320708411857,3.494088254738782,13.0,3.0151735758237366,269.8644208778078,177.0387420654297,247.9635467529297,4.9754791586914155,6.211257566196897e-16,4.3148652071120265e-16,4.764598545992103e-16,18.881719203956674,19.27724996778311,19.169602266244254,0.8667199625627935,992633641.995,992633642.065,992633651.995,992633647.945,992633644.4665385
6.88145026496987,5.232807195650377,22.0,3.031648198838303,273.0001796411255,175.5260772705078,244.627685546875,8.297255124058712,6.245195289606904e-16,4.536704067644375e-16,4.946020723817874e-16,18.87580299223694,19.222816923774346,19.129028221617425,0.8749581180842234,992633651.995,992633652.115,992633661.995,992633661.915,992633656.6136364
5.379215517162157,4.050790065061612,9.0,2.0847229446290836,276.2295876375629,173.27406311035156,242.2085723876953,4.9838054030151255,4.294529265935912e-16,2.071090935328121e-16,2.6201806790150527e-16,19.282379134236106,20.074170131255404,19.81883995125546,0.866560229773745,992633661.995,992633666.645,992633671.995,992633671.38,992633668.5672221
9.40354467755188,6.809799231234323,13.0,1.817776462721308,278.4015736093705,170.99522399902344,241.68307495117188,8.302847982412857,3.7446195132058946e-16,1.411528256231266e-16,2.0550563119938174e-16,19.431148810727315,20.490444110031707,20.082608733989854,0.8615077565857846,992633671.995,992633672.31,992633681.995,992633681.505,992633676.2807692
